epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,2638.22,0.81552,0.56675,1.08848,0.95917,0.88408,0.96757,0.77554,0.78476,0.48934,1.10495,0.000712942,0.000712942,0.000712942
183,2652.7,0.81611,0.56766,1.08271,0.9135,0.90843,0.95898,0.75822,0.82337,0.54187,1.09925,0.000710116,0.000710116,0.000710116
184,2667.21,0.81024,0.57517,1.08035,0.91329,0.91935,0.96013,0.74682,0.82139,0.54691,1.10162,0.000707281,0.000707281,0.000707281
185,2681.7,0.81361,0.56657,1.08938,0.95409,0.8938,0.96672,0.76057,0.81388,0.52368,1.11002,0.000704439,0.000704439,0.000704439
186,2696.12,0.79838,0.5583,1.07858,0.93832,0.89963,0.96101,0.75588,0.84691,0.52129,1.14655,0.000701588,0.000701588,0.000701588
187,2710.57,0.80228,0.55373,1.08318,0.90576,0.94086,0.96407,0.7422,0.85927,0.51281,1.14148,0.00069873,0.00069873,0.00069873
188,2725.04,0.80719,0.56451,1.08024,0.90379,0.93011,0.9637,0.74563,0.85123,0.50943,1.13542,0.000695864,0.000695864,0.000695864
189,2739.5,0.80663,0.54849,1.07932,0.90328,0.91398,0.96304,0.7586,0.79896,0.50954,1.09894,0.000692991,0.000692991,0.000692991
190,2754.06,0.80813,0.55761,1.08255,0.89002,0.94086,0.96367,0.75695,0.80768,0.48885,1.09958,0.00069011,0.00069011,0.00069011
191,2768.56,0.8111,0.56361,1.0818,0.92098,0.89247,0.9639,0.75811,0.78206,0.50903,1.07911,0.000687222,0.000687222,0.000687222
192,2782.96,0.80856,0.55267,1.08209,0.8965,0.9314,0.96603,0.7692,0.79435,0.49424,1.08454,0.000684326,0.000684326,0.000684326
193,2797.43,0.81649,0.56835,1.09043,0.92925,0.91797,0.96741,0.76834,0.81238,0.49018,1.08093,0.000681424,0.000681424,0.000681424
194,2811.88,0.80336,0.55116,1.08137,0.9074,0.91398,0.95645,0.74239,0.856,0.53101,1.12971,0.000678514,0.000678514,0.000678514
195,2826.31,0.80567,0.56634,1.07989,0.90265,0.89731,0.94973,0.722,0.91163,0.55652,1.16535,0.000675598,0.000675598,0.000675598
196,2840.84,0.80233,0.55532,1.08352,0.89565,0.92295,0.96416,0.76727,0.80931,0.52429,1.10536,0.000672675,0.000672675,0.000672675
197,2855.24,0.77383,0.53162,1.06426,0.92397,0.91466,0.96512,0.75698,0.83559,0.51174,1.12159,0.000669746,0.000669746,0.000669746
198,2869.65,0.77262,0.53357,1.06236,0.91452,0.92473,0.96809,0.77353,0.79575,0.51122,1.10121,0.00066681,0.00066681,0.00066681
199,2884.09,0.7931,0.54646,1.07371,0.91492,0.92504,0.96326,0.76169,0.81574,0.51804,1.11637,0.000663867,0.000663867,0.000663867
200,2898.52,0.77859,0.54483,1.07461,0.9099,0.90323,0.95296,0.75787,0.86637,0.55954,1.12454,0.000660918,0.000660918,0.000660918
201,2912.99,0.78373,0.54447,1.06984,0.91927,0.91398,0.96055,0.74324,0.87383,0.53367,1.12017,0.000657963,0.000657963,0.000657963
202,2927.49,0.7826,0.53779,1.07202,0.90416,0.91296,0.94613,0.72493,0.86664,0.54576,1.15565,0.000655002,0.000655002,0.000655002
203,2941.97,0.79089,0.55149,1.07382,0.91031,0.92761,0.95918,0.75934,0.81521,0.52566,1.11568,0.000652036,0.000652036,0.000652036
204,2956.42,0.79138,0.54886,1.06968,0.93675,0.8871,0.95969,0.76194,0.82691,0.5084,1.11322,0.000649063,0.000649063,0.000649063
205,2970.83,0.78185,0.53636,1.07117,0.92812,0.90253,0.95531,0.73545,0.88627,0.50768,1.1471,0.000646085,0.000646085,0.000646085
206,2985.29,0.77792,0.5335,1.07075,0.89397,0.95193,0.96673,0.75524,0.83943,0.4817,1.11326,0.000643101,0.000643101,0.000643101
207,2999.72,0.77286,0.5275,1.06756,0.90877,0.9104,0.96122,0.76689,0.78902,0.49647,1.09711,0.000640111,0.000640111,0.000640111
208,3014.24,0.79118,0.54154,1.07279,0.93217,0.8871,0.95466,0.77459,0.77199,0.5519,1.08034,0.000637116,0.000637116,0.000637116
209,3028.72,0.7692,0.53886,1.0666,0.90596,0.89785,0.95009,0.77089,0.79729,0.55857,1.09704,0.000634117,0.000634117,0.000634117
210,3043.19,0.76593,0.53211,1.06945,0.9095,0.91848,0.95391,0.76311,0.79769,0.53073,1.09528,0.000631112,0.000631112,0.000631112
211,3057.65,0.77185,0.53194,1.06421,0.92969,0.89785,0.95815,0.76404,0.81731,0.52716,1.12039,0.000628101,0.000628101,0.000628101
212,3072.1,0.77515,0.52846,1.06833,0.91845,0.90832,0.96077,0.7738,0.82123,0.52048,1.1116,0.000625087,0.000625087,0.000625087
213,3086.53,0.77329,0.53141,1.06934,0.91836,0.93011,0.95873,0.78655,0.76197,0.48881,1.09223,0.000622067,0.000622067,0.000622067
214,3101.1,0.76169,0.52485,1.056,0.88643,0.94624,0.95927,0.78215,0.7862,0.52326,1.09096,0.000619043,0.000619043,0.000619043
215,3115.65,0.77511,0.53343,1.06819,0.90954,0.92473,0.9552,0.77074,0.79913,0.52646,1.10364,0.000616014,0.000616014,0.000616014
216,3130.07,0.76743,0.53405,1.06644,0.93747,0.92473,0.96402,0.77721,0.73568,0.49486,1.08496,0.000612981,0.000612981,0.000612981
217,3144.5,0.76957,0.52744,1.06342,0.92414,0.9086,0.96224,0.79304,0.72957,0.49028,1.0512,0.000609944,0.000609944,0.000609944
218,3159.01,0.76352,0.5256,1.05937,0.92148,0.89785,0.95195,0.77375,0.77038,0.50417,1.09364,0.000606902,0.000606902,0.000606902
219,3173.53,0.76535,0.5281,1.06144,0.91368,0.93011,0.96896,0.78322,0.76828,0.48202,1.10141,0.000603856,0.000603856,0.000603856
220,3187.95,0.75954,0.5241,1.05341,0.9158,0.93564,0.96693,0.77267,0.78042,0.47886,1.10807,0.000600807,0.000600807,0.000600807
221,3202.39,0.75455,0.51956,1.04937,0.92816,0.92473,0.96169,0.77411,0.77918,0.48963,1.10375,0.000597754,0.000597754,0.000597754
222,3216.81,0.75691,0.51907,1.05387,0.91871,0.94086,0.96098,0.7632,0.79829,0.50841,1.10524,0.000594697,0.000594697,0.000594697
223,3231.23,0.77416,0.5301,1.06257,0.92524,0.93158,0.96164,0.75218,0.85715,0.49623,1.13693,0.000591636,0.000591636,0.000591636
224,3245.67,0.74437,0.5162,1.05027,0.92386,0.92473,0.95811,0.77391,0.79067,0.49623,1.12205,0.000588573,0.000588573,0.000588573
225,3260.09,0.74623,0.51392,1.0513,0.8993,0.95161,0.95576,0.76969,0.78622,0.50269,1.12606,0.000585505,0.000585505,0.000585505
226,3274.59,0.74997,0.51269,1.05148,0.90044,0.9086,0.95216,0.76711,0.7738,0.52017,1.1087,0.000582435,0.000582435,0.000582435
227,3289,0.74581,0.51157,1.04992,0.93286,0.89647,0.94873,0.75335,0.79513,0.53184,1.12254,0.000579362,0.000579362,0.000579362
228,3303.61,0.74267,0.51145,1.05053,0.90374,0.89785,0.949,0.74299,0.81069,0.56521,1.10226,0.000576285,0.000576285,0.000576285
229,3318.09,0.75826,0.52012,1.05892,0.92321,0.90487,0.95236,0.74971,0.81398,0.54063,1.11279,0.000573206,0.000573206,0.000573206
230,3332.52,0.74907,0.52053,1.06035,0.92043,0.8871,0.95367,0.75164,0.81926,0.54443,1.12016,0.000570124,0.000570124,0.000570124
231,3346.94,0.7489,0.50811,1.05418,0.91513,0.90323,0.95491,0.75401,0.83774,0.56036,1.11571,0.00056704,0.00056704,0.00056704
232,3361.41,0.73653,0.50083,1.04635,0.90061,0.92567,0.95681,0.75999,0.82576,0.51907,1.12335,0.000563953,0.000563953,0.000563953
233,3375.92,0.73609,0.50063,1.04822,0.91547,0.94086,0.96353,0.7544,0.81807,0.48196,1.156,0.000560864,0.000560864,0.000560864
234,3390.35,0.73826,0.50214,1.04769,0.96345,0.86559,0.95907,0.75673,0.80595,0.52052,1.12265,0.000557773,0.000557773,0.000557773
235,3404.78,0.73765,0.50019,1.04969,0.89162,0.92888,0.96206,0.76374,0.79424,0.50888,1.12954,0.000554679,0.000554679,0.000554679
236,3419.22,0.74061,0.50842,1.05236,0.89775,0.94407,0.96588,0.76559,0.78792,0.48741,1.14255,0.000551584,0.000551584,0.000551584
237,3433.61,0.71906,0.49329,1.04098,0.92863,0.90323,0.96482,0.75833,0.77924,0.49465,1.13426,0.000548486,0.000548486,0.000548486
238,3448.1,0.73137,0.50213,1.03669,0.90402,0.94086,0.96664,0.76238,0.7794,0.4969,1.1207,0.000545387,0.000545387,0.000545387
239,3462.65,0.72962,0.50476,1.04238,0.91005,0.90323,0.9603,0.76378,0.79264,0.51564,1.12622,0.000542287,0.000542287,0.000542287
240,3477.17,0.72761,0.50877,1.04188,0.92855,0.9086,0.96593,0.76988,0.78898,0.52715,1.10743,0.000539185,0.000539185,0.000539185
241,3491.62,0.72915,0.49584,1.04221,0.91854,0.90932,0.96805,0.78534,0.77231,0.49068,1.09211,0.000536081,0.000536081,0.000536081
242,3506.03,0.73605,0.50807,1.04564,0.9228,0.89973,0.9645,0.78508,0.77147,0.5157,1.0875,0.000532977,0.000532977,0.000532977
243,3520.42,0.72844,0.49465,1.04111,0.93041,0.8871,0.95957,0.76915,0.78946,0.52104,1.10823,0.000529871,0.000529871,0.000529871
244,3534.95,0.72735,0.50506,1.04554,0.91865,0.91071,0.96008,0.76617,0.77463,0.50543,1.09952,0.000526764,0.000526764,0.000526764
245,3549.41,0.73746,0.49637,1.03954,0.92768,0.89785,0.95893,0.76618,0.79007,0.52599,1.10325,0.000523657,0.000523657,0.000523657
246,3563.97,0.72364,0.4926,1.03983,0.90283,0.93011,0.95796,0.76117,0.80229,0.5019,1.11897,0.000520548,0.000520548,0.000520548
247,3578.36,0.72548,0.4908,1.03909,0.92353,0.9086,0.95217,0.76253,0.7959,0.50992,1.12099,0.000517439,0.000517439,0.000517439
248,3592.79,0.71147,0.4916,1.03214,0.9284,0.93011,0.95996,0.75547,0.8423,0.51899,1.1411,0.00051433,0.00051433,0.00051433
249,3607.24,0.73214,0.50397,1.03982,0.93904,0.91107,0.95915,0.75906,0.83876,0.54021,1.12744,0.00051122,0.00051122,0.00051122
250,3621.68,0.71708,0.49181,1.03483,0.90552,0.94086,0.95116,0.76225,0.81459,0.5223,1.101,0.00050811,0.00050811,0.00050811
251,3636.12,0.72168,0.48918,1.03793,0.93969,0.9215,0.95528,0.76928,0.79675,0.52083,1.09832,0.000505,0.000505,0.000505
252,3650.69,0.70884,0.48324,1.02606,0.93466,0.92285,0.95661,0.76849,0.78588,0.51108,1.10305,0.00050189,0.00050189,0.00050189
253,3665.23,0.71595,0.48704,1.0337,0.9434,0.89616,0.9541,0.78385,0.74529,0.50342,1.07816,0.00049878,0.00049878,0.00049878
254,3679.75,0.70575,0.47919,1.02717,0.92161,0.9086,0.95231,0.77804,0.74923,0.49489,1.07054,0.00049567,0.00049567,0.00049567
255,3694.25,0.7002,0.47727,1.02656,0.89042,0.93548,0.95219,0.76987,0.77071,0.50133,1.08307,0.000492561,0.000492561,0.000492561
256,3708.74,0.70608,0.47631,1.03082,0.93944,0.91745,0.95608,0.76796,0.78037,0.53455,1.10028,0.000489452,0.000489452,0.000489452
257,3723.18,0.70222,0.48947,1.02896,0.9344,0.91898,0.95471,0.76188,0.79598,0.53243,1.11543,0.000486343,0.000486343,0.000486343
258,3737.65,0.69844,0.48622,1.0268,0.93466,0.92287,0.9574,0.76925,0.80141,0.53735,1.10934,0.000483236,0.000483236,0.000483236
259,3752.13,0.70479,0.48025,1.03231,0.91743,0.93011,0.96267,0.7788,0.79403,0.52035,1.10601,0.000480129,0.000480129,0.000480129
260,3766.55,0.70015,0.48079,1.03113,0.94179,0.9086,0.96018,0.76987,0.80028,0.53567,1.10341,0.000477023,0.000477023,0.000477023
261,3781.02,0.72122,0.4856,1.03757,0.9398,0.92326,0.96421,0.77093,0.78915,0.51969,1.0931,0.000473919,0.000473919,0.000473919
262,3795.42,0.70082,0.48219,1.0274,0.91601,0.93823,0.9681,0.76739,0.80086,0.50833,1.1108,0.000470815,0.000470815,0.000470815
263,3809.88,0.69774,0.47895,1.03109,0.94914,0.90304,0.96478,0.76343,0.81214,0.49484,1.12811,0.000467713,0.000467713,0.000467713
264,3824.37,0.69079,0.4719,1.02093,0.94369,0.90103,0.96169,0.76791,0.8052,0.5037,1.12111,0.000464613,0.000464613,0.000464613
265,3838.89,0.70367,0.47681,1.0296,0.90443,0.93548,0.95555,0.74878,0.81668,0.5296,1.10725,0.000461514,0.000461514,0.000461514
266,3853.3,0.70349,0.47981,1.03281,0.93063,0.92473,0.96034,0.75155,0.82381,0.51168,1.11045,0.000458416,0.000458416,0.000458416
267,3867.79,0.69352,0.48031,1.03112,0.93918,0.91328,0.9625,0.75705,0.79047,0.49238,1.10971,0.000455321,0.000455321,0.000455321
268,3882.18,0.69668,0.47693,1.03319,0.90988,0.92473,0.96448,0.76134,0.8047,0.49926,1.11831,0.000452227,0.000452227,0.000452227
269,3896.73,0.7089,0.47777,1.03093,0.9286,0.91398,0.96464,0.76268,0.80962,0.48867,1.1364,0.000449136,0.000449136,0.000449136
270,3911.23,0.69392,0.46839,1.01963,0.9052,0.95161,0.96509,0.75831,0.80821,0.48705,1.14217,0.000446047,0.000446047,0.000446047
271,3925.73,0.68576,0.46509,1.01739,0.9125,0.94624,0.96417,0.76206,0.80571,0.48305,1.13329,0.00044296,0.00044296,0.00044296
272,3940.17,0.68627,0.46813,1.01775,0.93438,0.91869,0.96253,0.75759,0.82078,0.49006,1.14997,0.000439876,0.000439876,0.000439876
273,3954.59,0.69595,0.47268,1.02142,0.90506,0.92251,0.95974,0.75485,0.82313,0.48884,1.13778,0.000436794,0.000436794,0.000436794
274,3969.06,0.68805,0.46783,1.01495,0.9085,0.90747,0.95577,0.75351,0.8067,0.50525,1.13077,0.000433715,0.000433715,0.000433715
275,3983.54,0.69261,0.47611,1.02374,0.9017,0.93011,0.95941,0.75527,0.80009,0.50529,1.13042,0.000430638,0.000430638,0.000430638
276,3998,0.67668,0.4602,1.01192,0.93038,0.93403,0.9622,0.75314,0.80675,0.50191,1.1423,0.000427565,0.000427565,0.000427565
277,4012.51,0.67954,0.46295,1.01586,0.92426,0.93548,0.96244,0.75829,0.82996,0.50172,1.16595,0.000424495,0.000424495,0.000424495
278,4026.95,0.69136,0.46641,1.01945,0.9258,0.91935,0.96545,0.7531,0.82369,0.49139,1.15425,0.000421427,0.000421427,0.000421427
279,4041.38,0.67596,0.45769,1.0104,0.92812,0.9086,0.95991,0.76759,0.80447,0.49938,1.14464,0.000418364,0.000418364,0.000418364
280,4055.85,0.67145,0.46198,1.01045,0.89602,0.92655,0.94727,0.768,0.7993,0.51991,1.14504,0.000415303,0.000415303,0.000415303
281,4070.31,0.67713,0.45828,1.01431,0.91631,0.9086,0.94978,0.76563,0.79588,0.5405,1.13146,0.000412246,0.000412246,0.000412246
282,4084.71,0.68963,0.47214,1.01873,0.91014,0.9257,0.9555,0.77562,0.77346,0.53627,1.10809,0.000409193,0.000409193,0.000409193
283,4099.22,0.68118,0.46987,1.02416,0.90376,0.92473,0.95938,0.77747,0.77168,0.5079,1.11812,0.000406144,0.000406144,0.000406144
284,4113.72,0.66951,0.45089,1.0053,0.91965,0.92305,0.96333,0.7741,0.77768,0.50819,1.12324,0.000403098,0.000403098,0.000403098
285,4128.2,0.68168,0.46018,1.01432,0.91964,0.9229,0.96201,0.77624,0.76183,0.50141,1.11051,0.000400056,0.000400056,0.000400056
286,4142.61,0.66369,0.45168,1.00727,0.92338,0.93011,0.96294,0.775,0.75007,0.50168,1.09788,0.000397019,0.000397019,0.000397019
287,4157.11,0.66753,0.45656,1.00784,0.91816,0.94086,0.96511,0.78362,0.75891,0.48866,1.10212,0.000393986,0.000393986,0.000393986
288,4171.53,0.66992,0.46326,1.01653,0.90916,0.94086,0.96301,0.78779,0.75326,0.4707,1.10982,0.000390957,0.000390957,0.000390957
289,4185.99,0.67424,0.45831,1.01452,0.93326,0.91935,0.96458,0.79404,0.75555,0.48908,1.09997,0.000387933,0.000387933,0.000387933
290,4200.55,0.65908,0.4469,1.00791,0.91838,0.94086,0.96706,0.78684,0.76319,0.48057,1.11085,0.000384913,0.000384913,0.000384913
291,4215.02,0.66418,0.45258,1.00955,0.91188,0.94624,0.96831,0.78945,0.7674,0.47085,1.11572,0.000381899,0.000381899,0.000381899
292,4229.48,0.66578,0.45003,1.0128,0.92135,0.9447,0.96882,0.78733,0.75593,0.4676,1.10919,0.000378888,0.000378888,0.000378888
293,4243.87,0.66697,0.45521,1.01361,0.92737,0.93011,0.96305,0.78178,0.76613,0.47911,1.11294,0.000375883,0.000375883,0.000375883
294,4258.36,0.65836,0.4447,1.0082,0.93038,0.91935,0.96614,0.78532,0.76884,0.49517,1.11867,0.000372884,0.000372884,0.000372884
295,4272.83,0.66854,0.45875,1.00606,0.92044,0.93295,0.96266,0.78159,0.7596,0.48871,1.10722,0.000369889,0.000369889,0.000369889
296,4287.32,0.65202,0.44011,1.00174,0.92753,0.93011,0.96327,0.79055,0.73973,0.49641,1.08741,0.000366899,0.000366899,0.000366899
297,4301.75,0.66087,0.44329,1.00406,0.93294,0.92473,0.96781,0.78885,0.75291,0.49133,1.08611,0.000363915,0.000363915,0.000363915
298,4316.16,0.6468,0.45137,1.00194,0.93434,0.9086,0.96003,0.77746,0.75455,0.51832,1.09289,0.000360937,0.000360937,0.000360937
299,4330.59,0.65667,0.44785,1.01174,0.93368,0.9083,0.96265,0.77939,0.76051,0.51926,1.10876,0.000357964,0.000357964,0.000357964
300,4345.06,0.64493,0.44295,1.00686,0.90562,0.92861,0.96396,0.77729,0.76501,0.50633,1.11733,0.000354998,0.000354998,0.000354998
301,4359.53,0.65633,0.43824,1.00822,0.91839,0.90758,0.96488,0.77939,0.77551,0.49428,1.1203,0.000352037,0.000352037,0.000352037
302,4374.04,0.64948,0.44407,1.00985,0.92548,0.93484,0.96925,0.7769,0.77932,0.50016,1.12333,0.000349082,0.000349082,0.000349082
303,4388.49,0.64493,0.43899,1.00284,0.93539,0.93407,0.96733,0.77338,0.78741,0.49562,1.1326,0.000346133,0.000346133,0.000346133
304,4402.96,0.64182,0.43221,1.00262,0.92907,0.91545,0.96334,0.77123,0.77861,0.51643,1.1305,0.00034319,0.00034319,0.00034319
305,4417.4,0.63523,0.42452,0.99699,0.93074,0.91398,0.95896,0.76463,0.77534,0.51148,1.13918,0.000340254,0.000340254,0.000340254
306,4431.88,0.64649,0.44051,1.00727,0.93198,0.89785,0.9585,0.76472,0.79263,0.52494,1.14754,0.000337325,0.000337325,0.000337325
307,4446.34,0.64007,0.44345,1.00517,0.91803,0.90316,0.95406,0.76399,0.80293,0.52281,1.14851,0.000334402,0.000334402,0.000334402
308,4460.83,0.63188,0.42893,0.99378,0.92851,0.9078,0.95679,0.76213,0.8099,0.52405,1.15825,0.000331486,0.000331486,0.000331486
309,4475.35,0.6484,0.43802,1.00888,0.9235,0.9086,0.95962,0.7776,0.78581,0.50877,1.14247,0.000328576,0.000328576,0.000328576
310,4489.74,0.64726,0.44121,1.00328,0.91772,0.92473,0.96418,0.77846,0.78618,0.51211,1.14494,0.000325674,0.000325674,0.000325674
311,4504.15,0.64045,0.43735,1.00516,0.93013,0.90323,0.96456,0.7768,0.77566,0.52214,1.14824,0.000322778,0.000322778,0.000322778
312,4518.57,0.64541,0.43634,1.00073,0.91493,0.92511,0.9614,0.76981,0.77914,0.51496,1.15837,0.00031989,0.00031989,0.00031989
313,4532.99,0.64016,0.42596,0.99677,0.8998,0.94086,0.95963,0.76773,0.78997,0.53852,1.15596,0.000317009,0.000317009,0.000317009
314,4547.44,0.6401,0.43128,1.00301,0.89943,0.93548,0.95674,0.76751,0.78589,0.54188,1.14026,0.000314136,0.000314136,0.000314136
315,4561.88,0.63654,0.43024,0.99658,0.92045,0.93315,0.95687,0.76691,0.78088,0.55491,1.13244,0.00031127,0.00031127,0.00031127
316,4576.29,0.63312,0.42759,0.98999,0.92579,0.93907,0.96099,0.77444,0.77927,0.53548,1.13742,0.000308412,0.000308412,0.000308412
317,4590.76,0.63266,0.42794,0.99496,0.9307,0.93861,0.96258,0.77776,0.77852,0.52767,1.14049,0.000305561,0.000305561,0.000305561
318,4605.17,0.63667,0.43099,0.99656,0.93029,0.93548,0.96267,0.77798,0.76655,0.51515,1.13167,0.000302719,0.000302719,0.000302719
319,4619.62,0.62619,0.432,0.99269,0.92794,0.93548,0.96224,0.7815,0.77517,0.52568,1.13244,0.000299884,0.000299884,0.000299884
320,4634.11,0.62664,0.42856,1.00381,0.92404,0.93548,0.96323,0.78284,0.77244,0.53014,1.12934,0.000297058,0.000297058,0.000297058
321,4648.57,0.62902,0.42503,0.99684,0.92925,0.91935,0.9619,0.78098,0.77641,0.53939,1.13137,0.000294239,0.000294239,0.000294239
322,4663.04,0.64323,0.43661,1.00137,0.92777,0.93011,0.96334,0.78464,0.76701,0.52637,1.1204,0.000291429,0.000291429,0.000291429
323,4677.45,0.62716,0.4223,0.99305,0.92515,0.93011,0.96535,0.78084,0.76706,0.51555,1.12027,0.000288628,0.000288628,0.000288628
324,4691.92,0.62621,0.42932,0.99646,0.93087,0.94086,0.96454,0.77736,0.7681,0.5145,1.11772,0.000285835,0.000285835,0.000285835
325,4706.31,0.61894,0.4211,0.99303,0.92793,0.93548,0.96358,0.77901,0.77384,0.52323,1.12271,0.00028305,0.00028305,0.00028305
326,4720.79,0.62112,0.4253,0.99579,0.92538,0.93341,0.96098,0.78055,0.76682,0.53069,1.11861,0.000280275,0.000280275,0.000280275
327,4735.31,0.61672,0.42005,0.98829,0.92869,0.93548,0.96101,0.77563,0.77242,0.51689,1.12163,0.000277508,0.000277508,0.000277508
328,4749.79,0.60793,0.41371,0.99009,0.93857,0.93011,0.96097,0.78107,0.77615,0.51915,1.12968,0.00027475,0.00027475,0.00027475
329,4764.2,0.61478,0.4199,0.98463,0.93453,0.92473,0.96106,0.77899,0.77404,0.52624,1.12676,0.000272002,0.000272002,0.000272002
330,4778.64,0.61144,0.41916,0.98324,0.93142,0.92473,0.96104,0.77849,0.77023,0.50842,1.12719,0.000269262,0.000269262,0.000269262
331,4793.11,0.62571,0.42511,0.99253,0.93013,0.9304,0.96065,0.78169,0.76568,0.51859,1.11937,0.000266532,0.000266532,0.000266532
332,4807.58,0.62012,0.42047,0.98876,0.92972,0.92455,0.96063,0.78223,0.76629,0.51931,1.11293,0.000263811,0.000263811,0.000263811
333,4822.1,0.61692,0.42314,0.9909,0.93041,0.93439,0.96162,0.77785,0.765,0.51608,1.10749,0.0002611,0.0002611,0.0002611
334,4836.5,0.61412,0.41068,0.98989,0.91615,0.93011,0.96203,0.7767,0.76617,0.5092,1.11022,0.000258398,0.000258398,0.000258398
335,4850.87,0.61809,0.42512,0.99155,0.91849,0.92473,0.9621,0.77651,0.76603,0.51139,1.11039,0.000255707,0.000255707,0.000255707
336,4865.33,0.60991,0.41962,0.9871,0.93008,0.92978,0.9627,0.77898,0.77353,0.51287,1.11352,0.000253024,0.000253024,0.000253024
337,4879.77,0.61622,0.42888,0.99347,0.9253,0.93231,0.96386,0.78513,0.7708,0.50718,1.11135,0.000250352,0.000250352,0.000250352
338,4894.22,0.62357,0.42158,0.98877,0.93334,0.93548,0.96501,0.78447,0.77047,0.49685,1.11045,0.00024769,0.00024769,0.00024769
339,4908.67,0.61377,0.41293,0.98674,0.93745,0.93548,0.96433,0.7791,0.76791,0.49724,1.10806,0.000245039,0.000245039,0.000245039
340,4923.15,0.60835,0.41177,0.98291,0.92961,0.93548,0.96259,0.78282,0.76175,0.49774,1.10401,0.000242397,0.000242397,0.000242397
341,4937.59,0.61444,0.41342,0.98472,0.92375,0.93011,0.96224,0.78086,0.76476,0.5096,1.10551,0.000239766,0.000239766,0.000239766
342,4952.07,0.59894,0.40385,0.98018,0.92712,0.91935,0.96152,0.77611,0.76987,0.51752,1.113,0.000237145,0.000237145,0.000237145
343,4966.51,0.60269,0.40913,0.97766,0.92539,0.92473,0.96148,0.77112,0.76986,0.52429,1.11021,0.000234535,0.000234535,0.000234535
344,4981.01,0.60213,0.40745,0.98565,0.93361,0.93011,0.96257,0.77284,0.76384,0.51182,1.10622,0.000231935,0.000231935,0.000231935
345,4995.45,0.5992,0.40583,0.97684,0.92376,0.93011,0.96198,0.77552,0.76634,0.51183,1.10211,0.000229347,0.000229347,0.000229347
346,5009.93,0.6167,0.42029,0.99702,0.93398,0.91266,0.96264,0.77641,0.77205,0.5213,1.10975,0.000226769,0.000226769,0.000226769
347,5024.36,0.613,0.41085,0.9906,0.93281,0.9086,0.96265,0.77456,0.78939,0.52854,1.12227,0.000224202,0.000224202,0.000224202
348,5038.8,0.60115,0.41185,0.98534,0.92867,0.90991,0.96275,0.77139,0.79076,0.52444,1.1284,0.000221646,0.000221646,0.000221646
349,5053.28,0.59763,0.39704,0.98333,0.91994,0.92669,0.96359,0.77441,0.7955,0.52068,1.13486,0.000219102,0.000219102,0.000219102
350,5067.69,0.60094,0.4089,0.98754,0.91931,0.94086,0.96434,0.77162,0.79071,0.52327,1.13266,0.000216568,0.000216568,0.000216568
351,5082.08,0.59647,0.40315,0.98585,0.91999,0.92725,0.96526,0.76945,0.79025,0.51999,1.13323,0.000214046,0.000214046,0.000214046
352,5096.7,0.60524,0.41375,0.9801,0.91525,0.92896,0.96465,0.76904,0.78616,0.51924,1.13078,0.000211536,0.000211536,0.000211536
353,5111.18,0.59426,0.41075,0.9877,0.92843,0.91935,0.96331,0.77231,0.78414,0.51472,1.132,0.000209037,0.000209037,0.000209037
354,5125.71,0.59971,0.40547,0.98468,0.91919,0.92473,0.96096,0.77482,0.77895,0.51554,1.12552,0.00020655,0.00020655,0.00020655
355,5140.22,0.58958,0.40643,0.97957,0.92569,0.93764,0.96268,0.779,0.76673,0.51307,1.1082,0.000204075,0.000204075,0.000204075
356,5154.69,0.5881,0.39603,0.97829,0.92497,0.9279,0.9609,0.7813,0.77107,0.51002,1.12124,0.000201611,0.000201611,0.000201611
357,5169.2,0.58921,0.40541,0.98197,0.91554,0.92473,0.95719,0.77853,0.7679,0.51489,1.12032,0.000199159,0.000199159,0.000199159
358,5183.74,0.59548,0.40336,0.98741,0.91523,0.9287,0.95888,0.77663,0.76359,0.51192,1.12062,0.00019672,0.00019672,0.00019672
359,5198.25,0.58706,0.3968,0.97464,0.91522,0.9286,0.9595,0.78061,0.76871,0.51841,1.11896,0.000194293,0.000194293,0.000194293
360,5212.69,0.59453,0.40326,0.98234,0.91515,0.92784,0.96117,0.77827,0.76898,0.50959,1.11743,0.000191878,0.000191878,0.000191878
361,5227.08,0.59364,0.40483,0.98905,0.91304,0.92473,0.96121,0.77811,0.77144,0.51655,1.1208,0.000189475,0.000189475,0.000189475
362,5241.52,0.57936,0.39627,0.97953,0.91443,0.93011,0.95941,0.77646,0.77099,0.51826,1.12272,0.000187085,0.000187085,0.000187085
363,5255.94,0.58018,0.39466,0.97482,0.91457,0.93011,0.9599,0.77589,0.77268,0.51026,1.12368,0.000184707,0.000184707,0.000184707
364,5270.5,0.58754,0.40512,0.97997,0.91679,0.93011,0.96115,0.77589,0.77651,0.5128,1.12738,0.000182342,0.000182342,0.000182342
365,5284.97,0.59327,0.40514,0.9848,0.91931,0.93011,0.96126,0.7762,0.77307,0.51005,1.12476,0.00017999,0.00017999,0.00017999
366,5299.36,0.58009,0.3927,0.97727,0.92268,0.92473,0.96267,0.77601,0.76571,0.50166,1.11758,0.000177651,0.000177651,0.000177651
